-1,3404,3405,3404,3405,3405,3405,3405,3405,3404,3405,3405,3405,3405,3405,3405,3405,3405,3405,3405,3405,3405,3404,3404,3405,599,600,520,598,599,598,599,600,598,599,600,520,598,599,600,600,598,597,598,599,600,601,600,520,-1
-1,3404,3405,3404,3405,3405,3405,3405,3405,3404,3404,3404,3405,3405,3405,3405,3405,3405,3405,3405,3405,3405,3404,3405,-1,518,519,520,597,598,599,600,601,598,599,600,520,598,599,600,598,599,677,678,679,680,681,518,519,520
-1,3404,3405,3404,3404,3404,3404,3405,3405,3405,3405,3405,3404,3405,3405,3405,3405,3405,3404,3404,3405,3405,3404,3405,-1,518,518,518,677,678,679,680,681,598,599,600,520,598,599,600,600,520,598,598,599,600,600,520,520,520
-1,3404,3405,3404,3405,3405,3404,3404,3404,3405,3405,3405,3405,3405,3405,3405,3405,3405,3404,3405,3405,3405,3404,3405,-1,518,598,598,598,598,599,600,600,598,599,600,520,598,599,600,600,600,600,600,600,600,600,600,600,600
-1,3404,3404,3405,3405,3404,3404,3405,3404,3404,3405,3405,3405,3405,3404,3405,3404,3405,3405,3405,3405,3405,3405,3405,-1,598,598,599,600,521,598,599,600,597,598,599,600,601,601,601,521,517,517,517,517,518,519,520,521,-1
-1,-1,3404,3405,-1,-1,-1,-1,3404,3404,3404,3405,3404,3405,-1,-1,3404,3405,3405,3404,3405,3405,3404,3405,-1,597,598,599,600,601,597,598,599,677,597,598,599,600,601,681,601,521,597,597,597,598,599,600,601,-1
-1,3083,3084,3085,3084,3084,3084,3086,3400,3400,3400,3400,3400,3084,3084,3084,3084,3084,3084,3084,3084,3084,3085,3086,-1,677,678,679,680,681,677,678,679,680,677,678,679,597,598,599,600,601,677,677,677,678,679,680,681,-1
-1,3163,3164,3165,3164,3164,3164,3166,3400,3400,3400,3400,3400,3164,3164,3164,3164,3164,3164,3164,3164,3164,3165,3166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,677,677,678,679,680,681,-1,-1,-1,-1,-1,-1,-1,-1
-1,3243,3244,3245,3244,3244,3244,3246,3400,3400,3400,3400,3400,3244,3244,3244,3244,3244,3244,3244,3244,3244,3245,3246,-1,92,92,92,92,92,92,92,92,92,92,93,3396,3396,3397,3397,3397,3397,92,92,92,92,92,92,93,-1
-1,3320,3320,3320,3320,3320,3320,3320,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,-1,172,172,172,172,172,172,172,172,172,172,173,3396,3396,3396,3397,3396,3397,172,172,172,172,172,172,173,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,-1,252,252,252,252,252,252,252,252,252,252,253,3396,3397,3396,3397,3396,3397,252,252,252,252,252,252,253,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,-1,3396,3396,3396,3396,3397,3396,3396,3396,3396,3396,3396,3396,3397,3396,3397,3396,3397,3396,3396,3396,3396,3396,3396,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,-1,3396,3397,3397,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3397,3397,3397,3396,3396,3397,3397,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3401,3400,3400,3400,-1,3396,3396,3396,3396,3397,3396,3397,3396,3396,3396,3396,3396,3397,3397,3396,3397,3397,3396,3397,3396,3397,3397,3396,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3401,3401,3401,3400,3400,3401,-1,3396,3396,3396,3396,3396,3396,3397,3396,3397,3397,3396,3397,3396,3397,3396,3397,3396,3396,3397,3396,3397,3396,3396,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3401,3401,3401,3401,3400,3401,3396,3396,3396,3396,3396,3396,3396,3396,3396,3397,3396,3396,3397,3396,3397,3397,3397,3396,3397,3397,3396,3397,3396,3396,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3401,3400,3400,3400,3401,3401,3401,3401,3400,3401,3396,3396,3396,3396,3396,3396,3396,3396,3397,3396,3396,3396,3396,3396,3397,3397,3397,3396,3397,3397,3396,3397,3397,3397,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3401,3401,3400,3401,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3397,3397,3397,3396,3397,3397,3397,3397,3397,3396,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3401,3401,3400,3401,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3397,3397,3396,3397,3397,3396,3397,3397,3396,3396,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3401,3396,3396,3397,3396,3396,3396,3396,3396,3397,3396,3396,3396,3397,3396,3397,3396,3397,3396,3396,3396,3397,3397,3396,3396,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3401,3396,3397,3397,3396,3396,3396,3396,3397,3396,3397,3396,3397,3396,3396,3396,3396,3396,3397,3396,3396,3397,3397,3396,3396,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3401,-1,3396,3397,3396,3396,3396,3396,3397,3396,3396,3397,3397,3396,3396,3396,3397,3396,3397,3396,3396,3397,3397,3396,3396,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3401,-1,3396,3397,3396,3396,3396,3396,3396,3396,3397,3396,3396,3396,3396,3397,3397,3396,3396,3397,3396,3397,3397,3396,3396,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3401,3401,-1,3396,3397,3396,3397,3396,3396,3396,3397,3396,3397,3396,3396,3396,3397,3397,3396,3396,3397,3396,3397,3396,3397,3396,3397,-1
-1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3481,3481,3481,3481,3481,3481,3481,3481,3481,3481,-1,3396,3397,3397,3396,3397,3397,3397,3396,3396,3397,3396,3397,3397,3396,3397,3396,3396,3397,3397,3396,3396,3396,3396,3397,-1
-1,-1,-1,-1,3400,-1,-1,-1,-1,-1,3400,3400,3400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3396,3397,3396,3397,3397,3397,3396,3397,3397,3397,3397,3397,-1,-1,-1,3396,3397,-1,3396,3397,3396,3397,-1,-1
